102,12,784,582
102,13,828,581
102,14,904,487
102,15,892,405
102,16,872,432
103,0,893,417
103,1,909,437
103,2,875,436
103,3,848,477
103,4,895,527
103,5,868,565
103,6,785,493
103,7,751,519
103,8,693,543
103,9,633,564
103,10,625,573
103,11,698,580
103,12,784,584
103,13,826,584
103,14,891,487
103,15,872,404
103,16,854,431
104,0,867,418
104,1,884,438
104,2,852,438
104,3,831,483
104,4,884,534
104,5,863,573
104,6,769,499
104,7,743,523
104,8,690,547
104,9,636,568
104,10,630,576
104,11,702,584
104,12,786,590
104,13,826,590
104,14,876,491
104,15,844,406
104,16,829,434
105,0,853,419
105,1,870,437
105,2,839,440
105,3,818,488
105,4,875,541
105,5,859,579
105,6,758,503
105,7,735,527
105,8,688,549
105,9,638,569
105,10,633,578
105,11,704,588
105,12,786,595
105,13,825,597
105,14,866,494
105,15,830,407
105,16,816,435
106,0,855,423
106,1,869,440
106,2,839,444
106,3,813,492
106,4,861,549
106,5,843,588
106,6,751,506
106,7,728,530
106,8,679,552
106,9,630,571
106,10,623,580
106,11,693,591
106,12,773,603
106,13,808,606
106,14,858,501
106,15,834,409
106,16,818,438
107,0,860,432
107,1,869,451
107,2,842,450
107,3,811,493
107,4,851,550
107,5,829,588
107,6,746,503
107,7,720,527
107,8,669,549
107,9,618,567
107,10,611,575
107,11,681,587
107,12,759,599
107,13,794,604
107,14,851,504
107,15,843,417
107,16,823,443
108,0,847,444
108,1,854,466
108,2,828,458
108,3,794,494
108,4,833,549
108,5,810,587
108,6,726,502
108,7,700,528
108,8,651,551
108,9,600,569
108,10,593,578
108,11,662,589
108,12,739,598
108,13,775,602
108,14,836,510
108,15,830,431
108,16,808,453
109,0,826,444
109,1,835,468
109,2,810,458
109,3,778,492
109,4,818,549
109,5,796,585
109,6,711,501
109,7,686,525
109,8,636,547
109,9,585,565
109,10,578,573
109,11,647,584
109,12,725,594
109,13,760,598
109,14,821,511
109,15,809,431
109,16,789,453
110,0,795,443
110,1,804,467
110,2,781,457
110,3,754,491
110,4,797,548
110,5,777,583
110,6,691,500
110,7,666,523
110,8,620,544
110,9,570,560
110,10,564,568
110,11,634,581
110,12,708,592
110,13,744,596
110,14,797,509
110,15,776,430
110,16,759,451
